date,close,shares_volume,dollar_volume
2025-10-08,67.12000274658203,1512800,101539140.1550293
2025-10-09,65.83000183105469,2178800,143430407.98950195
2025-10-10,63.400001525878906,4039500,256104306.16378784
2025-10-13,63.04999923706055,2724400,171773417.92144775
2025-10-14,61.25,3269500,200256875.0
2025-10-15,60.52000045776367,1657800,100330056.75888062
2025-10-16,58.86000061035156,4161900,244969436.54022217
2025-10-17,57.880001068115234,3966100,229557872.23625183
2025-10-20,60.290000915527344,2062100,124324010.88790894
2025-10-21,60.84000015258789,3319200,201940128.50646973
2025-10-22,58.599998474121094,2530400,148281436.13891602
2025-10-23,59.939998626708984,1723900,103330563.63258362
2025-10-24,60.15999984741211,1540400,92670463.76495361
2025-10-27,62.52000045776367,1166000,72898320.53375244
2025-10-28,61.810001373291016,1785100,110337033.45146179
2025-10-29,60.119998931884766,4719300,283724310.9592438
2025-10-30,57.83000183105469,3815100,220627239.98565674
2025-10-31,59.66999816894531,2427600,144854887.55493164
2025-11-03,57.97999954223633,2569100,148956416.82395935
2025-11-04,54.77000045776367,4692600,257013704.1481018
2025-11-05,56.47999954223633,2577300,145565902.8202057
2025-11-06,54.849998474121094,2968100,162800280.47103882
2025-11-07,56.38999938964844,2813900,158675819.28253174
2025-11-10,57.630001068115234,1694900,97677088.81034851
2025-11-11,55.880001068115234,1477600,82568289.57824707
2025-11-12,55.20000076293945,3107400,171528482.37075806
2025-11-13,53.25,4476700,238384275.0
2025-11-14,51.2400016784668,3288100,168482249.51896667
2025-11-17,49.91999816894531,6915500,345221747.3373413
2025-11-18,50.439998626708984,3223000,162568115.57388306
2025-11-19,48.619998931884766,4790300,232904380.8834076
2025-11-20,46.90999984741211,4099500,192307544.37446594
2025-11-21,45.95000076293945,7123600,327329425.4348755
2025-11-24,48.45000076293945,3076200,149041892.34695435
2025-11-25,47.47999954223633,4142500,196685898.103714
2025-11-26,48.86000061035156,2084400,101843785.2722168
2025-11-28,49.31999969482422,1589500,78394139.5149231
2025-12-01,46.470001220703125,3812000,177143644.6533203
2025-12-02,49.5,3172000,157014000.0
2025-12-03,50.52000045776367,2109000,106546680.96542358
2025-12-04,50.29999923706055,2222100,111771628.30467224
2025-12-05,48.54999923706055,2344500,113825473.21128845
2025-12-08,49.369998931884766,1694300,83647589.19029236
2025-12-09,50.599998474121094,2014900,101953936.92550659
2025-12-10,50.290000915527344,2243800,112840704.05426025
2025-12-11,49.88999938964844,3200400,159667954.04663086
2025-12-12,49.040000915527344,2336200,114567250.13885498
2025-12-15,46.61000061035156,3041700,141773638.85650635
2025-12-16,47.59000015258789,4157800,197869702.63442993
2025-12-17,46.630001068115234,2439800,113767876.60598755
2025-12-18,45.93000030517578,4174700,191743972.27401733
2025-12-19,47.79999923706055,2797100,133701377.86598206
2025-12-22,47.970001220703125,2628700,126098742.2088623
2025-12-23,47.61000061035156,2818200,134174503.72009277
2025-12-24,47.400001525878906,941200,44612881.43615723
2025-12-26,47.540000915527344,2082700,99011559.9067688
2025-12-29,47.310001373291016,1451100,68651542.9927826
2025-12-30,47.72999954223633,2955200,141051694.6472168
2025-12-31,47.560001373291016,2615500,124393183.59184265
2026-01-02,48.79999923706055,4694500,229091596.41838074
2026-01-05,51.209999084472656,5041600,258180331.38427734
2026-01-06,50.25,3608000,181302000.0
2026-01-07,49.40999984741211,3374000,166709339.48516846
2026-01-08,49.349998474121094,1763300,87018852.30941772
2026-01-09,49.0,2399000,117551000.0
2026-01-12,49.689998626708984,3214400,159723531.58569336
2026-01-13,51.34000015258789,2691100,138161074.41062927
2026-01-14,53.08000183105469,3070000,162955605.6213379
2026-01-15,51.720001220703125,2454900,126967430.9967041
2026-01-16,51.900001525878906,2908600,150956344.4381714
2026-01-20,48.630001068115234,3229300,157040862.44926453
2026-01-21,48.95000076293945,3357700,164359417.5617218
2026-01-22,48.54999923706055,1718700,83442883.68873596
2026-01-23,48.59000015258789,1744000,84740960.26611328
2026-01-26,47.54999923706055,2051100,97529803.43513489
2026-01-27,48.5099983215332,2543700,123394882.73048401
2026-01-28,48.380001068115234,2342800,113344666.50238037
2026-01-29,45.66999816894531,5338400,243804718.22509766
2026-01-30,45.5099983215332,4583000,208572322.30758667
2026-02-02,42.34000015258789,7378800,312418393.1259155
2026-02-03,41.470001220703125,10223100,423951969.4793701
2026-02-04,39.84000015258789,4511800,179750112.68844604
2026-02-05,34.560001373291016,11785700,407313808.1851959
