date,close,shares_volume,dollar_volume
2025-05-22,31.459999084472656,1167100,36716964.93148804
2025-05-23,30.770000457763672,892500,27462225.408554077
2025-05-27,31.139999389648438,661900,20611565.5960083
2025-05-28,30.270000457763672,598300,18110541.273880005
2025-05-29,29.899999618530273,876300,26201369.66571808
2025-05-30,29.600000381469727,529300,15667280.201911926
2025-06-02,29.559999465942383,572500,16923099.694252014
2025-06-03,30.079999923706055,629800,18944383.951950073
2025-06-04,29.709999084472656,477700,14192466.562652588
2025-06-05,28.829999923706055,814500,23482034.93785858
2025-06-06,29.520000457763672,621000,18331920.28427124
2025-06-09,30.770000457763672,788400,24259068.36090088
2025-06-10,31.0,788300,24437300.0
2025-06-11,30.790000915527344,777900,23951541.71218872
2025-06-12,30.229999542236328,618400,18694231.716918945
2025-06-13,29.760000228881836,717900,21364704.16431427
2025-06-16,30.739999771118164,881800,27106531.798171997
2025-06-17,29.6299991607666,735700,21798790.38257599
2025-06-18,29.3799991607666,1008900,29641481.153297424
2025-06-20,29.25,1252700,36641475.0
2025-06-23,29.209999084472656,1039000,30349189.04876709
2025-06-24,29.90999984741211,468800,14021807.928466797
2025-06-25,30.5,511300,15594650.0
2025-06-26,30.450000762939453,772000,23507400.588989258
2025-06-27,30.229999542236328,574700,17373180.736923218
2025-06-30,30.469999313354492,810400,24692887.44354248
2025-07-01,29.829999923706055,828400,24711171.936798096
2025-07-02,31.040000915527344,1177700,36555809.07821655
2025-07-03,30.93000030517578,774900,23967657.236480713
2025-07-07,30.56999969482422,633400,19363037.80670166
2025-07-08,30.780000686645508,526600,16208748.361587524
2025-07-09,31.649999618530273,1019500,32267174.611091614
2025-07-10,32.11000061035156,1213100,38952641.74041748
2025-07-11,33.439998626708984,1276600,42689502.24685669
2025-07-14,33.93000030517578,1243800,42202134.37957764
2025-07-15,32.959999084472656,1564600,51569214.56756592
2025-07-16,33.7599983215332,1278200,43152029.85458374
2025-07-17,33.68000030517578,943800,31787184.288024902
2025-07-18,33.209999084472656,981600,32598935.10131836
2025-07-21,33.04999923706055,1427600,47182178.91082764
2025-07-22,33.77000045776367,958700,32375299.438858032
2025-07-23,33.529998779296875,1023100,34304541.75109863
2025-07-24,33.70000076293945,1622900,54691731.23817444
2025-07-25,33.060001373291016,1077300,35615539.47944641
2025-07-28,33.40999984741211,884600,29554485.865020752
2025-07-29,33.25,1238700,41186775.0
2025-07-30,33.06999969482422,1147900,37961052.64968872
2025-07-31,33.040000915527344,745800,24641232.682800293
2025-08-01,32.0099983215332,976200,31248160.361480713
2025-08-04,32.470001220703125,758500,24628495.92590332
2025-08-05,32.15999984741211,687200,22100351.8951416
2025-08-06,32.630001068115234,729300,23797059.77897644
2025-08-07,33.27000045776367,667000,22191090.30532837
2025-08-08,32.95000076293945,1130100,37236795.862197876
2025-08-11,33.66999816894531,725400,24424216.67175293
2025-08-12,33.86000061035156,623100,21098166.38031006
2025-08-13,34.77000045776367,703400,24457218.321990967
2025-08-14,33.400001525878906,930700,31085381.420135498
2025-08-15,33.099998474121094,441200,14603719.326782227
2025-08-18,32.90999984741211,441900,14542928.932571411
2025-08-19,31.989999771118164,805500,25767944.81563568
2025-08-20,32.349998474121094,1670300,54034202.45132446
2025-08-21,31.729999542236328,349100,11076942.840194702
2025-08-22,33.0099983215332,701200,23146610.823059082
2025-08-25,31.350000381469727,778200,24396570.29685974
2025-08-26,31.440000534057617,714000,22448160.38131714
2025-08-27,31.709999084472656,881800,27961877.19268799
2025-08-28,31.670000076293945,580700,18390769.044303894
2025-08-29,30.610000610351562,976500,29890665.5960083
2025-09-02,31.329999923706055,1121400,35133461.91444397
2025-09-03,31.739999771118164,728400,23119415.83328247
2025-09-04,31.059999465942383,857500,26633949.542045593
2025-09-05,31.579999923706055,738500,23321829.94365692
2025-09-08,31.709999084472656,751600,23833235.31188965
2025-09-09,31.489999771118164,876700,27607282.799339294
2025-09-10,32.150001525878906,1287300,41386696.964263916
2025-09-11,32.40999984741211,734700,23811626.887893677
2025-09-12,33.08000183105469,734000,24280721.34399414
2025-09-15,32.630001068115234,1256600,41002859.3421936
2025-09-16,33.06999969482422,911200,30133383.721923828
2025-09-17,32.72999954223633,1242200,40657205.43136597
2025-09-18,33.220001220703125,1648900,54776460.01281738
2025-09-19,32.560001373291016,1372900,44701625.885391235
2025-09-22,31.719999313354492,1437200,45587983.013153076
2025-09-23,31.579999923706055,1001000,31611579.92362976
2025-09-24,32.11000061035156,943200,30286152.575683594
2025-09-25,30.93000030517578,2789900,86291607.85140991
2025-09-26,30.8799991607666,1397700,43160974.82700348
2025-09-29,32.36000061035156,1740900,56335525.062561035
2025-09-30,32.369998931884766,1366000,44217418.54095459
2025-10-01,33.2400016784668,1371500,45588662.30201721
2025-10-02,34.22999954223633,1899300,65013038.13056946
2025-10-03,34.7599983215332,2705600,94046651.45874023
2025-10-06,35.4900016784668,2154200,76452561.61575317
2025-10-07,34.40999984741211,2528400,87002243.61419678
2025-10-08,34.91999816894531,1318600,46045509.58557129
2025-10-09,34.2400016784668,1933800,66213315.24581909
2025-10-10,32.9900016784668,2885800,95202546.84371948
2025-10-13,32.77000045776367,3844300,125977712.75978088
2025-10-14,31.860000610351562,2121600,67594177.29492188
2025-10-15,31.469999313354492,2140100,67348945.53050995
2025-10-16,30.6200008392334,3898700,119378197.27191925
2025-10-17,30.1200008392334,5064700,152548768.2504654
2025-10-20,31.350000381469727,2146100,67280235.81867218
2025-10-21,31.639999389648438,2016100,63789402.769470215
2025-10-22,30.479999542236328,2889800,88081102.67715454
2025-10-23,31.190000534057617,1502000,46847380.80215454
2025-10-24,31.270000457763672,995900,31141793.45588684
2025-10-27,32.5099983215332,1038200,33751880.25741577
2025-10-28,32.13999938964844,1196000,38439439.27001953
2025-10-29,31.280000686645508,2400600,75090769.6483612
2025-10-30,30.079999923706055,4036900,121429951.69200897
2025-10-31,31.030000686645508,1883500,58445006.293296814
2025-11-03,30.139999389648438,1903200,57362446.838378906
2025-11-04,28.489999771118164,3586100,102167988.17920685
2025-11-05,29.350000381469727,1744900,51212815.665626526
2025-11-06,28.520000457763672,1762900,50277908.80699158
2025-11-07,29.34000015258789,1980600,58110804.302215576
2025-11-10,29.979999542236328,1642800,49251143.24798584
2025-11-11,29.059999465942383,868100,25226985.536384583
2025-11-12,28.719999313354492,1527400,43866926.95121765
2025-11-13,27.729999542236328,1820500,50482464.166641235
2025-11-14,26.65999984741211,2051700,54698321.686935425
2025-11-17,25.969999313354492,5040600,130904378.53889465
2025-11-18,26.229999542236328,1835900,48155656.159591675
2025-11-19,25.260000228881836,3127200,78993072.71575928
